vin,body_type,daysonmarket,fleet,frame_damaged,fuel_type,has_accidents,horsepower,isCab,make_name,maximum_seating,mileage,model_name,price,transmission,wheel_system,year
1J4GL58K57W708755,SUV / Crossover,6,FALSE,FALSE,Gasoline,FALSE,210,FALSE,Jeep,5 seats,133572,Liberty,5495,A,4WD,2007
KM8K5CA56LU449889,SUV / Crossover,336,,,Gasoline,,175,,Hyundai,5 seats,10,Kona,30605,A,AWD,2020
WUARL48H39K900024,Convertible,13,FALSE,FALSE,Gasoline,TRUE,340,FALSE,Audi,4 seats,101076,S4,11988,A,AWD,2009
1FMCU0H66LUA30848,SUV / Crossover,325,,,Gasoline,,180,,Ford,5 seats,2,Escape,25981,A,FWD,2020
1C4PJMDS5GW241090,SUV / Crossover,74,FALSE,FALSE,Gasoline,FALSE,271,FALSE,Jeep,5 seats,20649,Cherokee,19499,A,4WD,2016
3FA6P0VPXHR251556,Sedan,19,FALSE,FALSE,Gasoline,FALSE,325,FALSE,Ford,5 seats,21463,Fusion,23995,A,AWD,2017
KM8J3CAL8LU191682,SUV / Crossover,212,,,Gasoline,,181,,Hyundai,5 seats,14,Tucson,32380,A,AWD,2020
1C4RJFAG4HC922591,SUV / Crossover,54,FALSE,FALSE,Gasoline,TRUE,241,FALSE,Jeep,5 seats,50491,Grand Cherokee,20950,A,4WD,2017
5NPDH4AE3CH148386,Sedan,11,FALSE,FALSE,Gasoline,FALSE,148,FALSE,Hyundai,5 seats,106780,Elantra,5995,A,FWD,2012
KM8J3CAL0LU222861,SUV / Crossover,103,,,Gasoline,,181,,Hyundai,5 seats,11,Tucson,34845,A,AWD,2020
1N4AL3AP6GN366511,Sedan,23,TRUE,TRUE,Gasoline,TRUE,182,TRUE,Nissan,5 seats,42256,Altima,11495,CVT,FWD,2016
1A4GJ45R07B176775,Minivan,81,TRUE,FALSE,Gasoline,FALSE,170,TRUE,Chrysler,7 seats,182312,Town & Country,2999,A,FWD,2007
1FMCU9DG4AKC44250,SUV / Crossover,15,FALSE,FALSE,,FALSE,240,FALSE,Ford,5 seats,130247,Escape,5495,A,AWD,2010
3FA6P0T99LR166849,Sedan,208,,,Gasoline,,245,,Ford,5 seats,7,Fusion,20722,A,AWD,2020
WDCGG8JB2FG429577,SUV / Crossover,8,FALSE,FALSE,Gasoline,FALSE,302,FALSE,Mercedes-Benz,5 seats,53280,GLK-Class,19950,A,AWD,2015
ZACCJBAT8GPC79572,SUV / Crossover,325,TRUE,TRUE,Gasoline,TRUE,180,FALSE,Jeep,5 seats,68293,Renegade,12495,A,4WD,2016
1N6BA1F4XGN501297,Pickup Truck,20,FALSE,FALSE,Diesel,FALSE,310,FALSE,Nissan,5 seats,44863,Titan,34900,A,4WD,2016
MAJ6S3JL4LC338797,SUV / Crossover,265,,,Gasoline,,166,,Ford,5 seats,0,EcoSport,28307,A,AWD,2020
5NMS3CAD1LH251679,SUV / Crossover,28,,,Gasoline,,185,,Hyundai,5 seats,10,Santa Fe,35217,A,AWD,2020
WBAJA7C39HG906227,Sedan,20,FALSE,FALSE,Gasoline,TRUE,,FALSE,BMW,5 seats,45551,5 Series,29950,A,AWD,2017
3VWEB7BU8LM069803,Sedan,8,,,Gasoline,,147,,Volkswagen,5 seats,0,Jetta,27199,A,FWD,2020
1GBGSBFE9B8136529,Pickup Truck,8,FALSE,FALSE,,FALSE,242,FALSE,Chevrolet,3 seats,158182,Colorado,5995,A,4X2,2011
3C4NJDCB7HT627798,SUV / Crossover,74,FALSE,FALSE,Gasoline,TRUE,180,FALSE,Jeep,5 seats,23328,Compass,19631,A,4WD,2017
1FMCU9HD7JUA63132,SUV / Crossover,42,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Ford,5 seats,33977,Escape,19495,A,AWD,2018
1FTFW1ET5CFC83627,Pickup Truck,4,FALSE,FALSE,Gasoline,FALSE,365,FALSE,Ford,5 seats,60074,F-150,23900,A,4WD,2012
JN8AT2MV8HW263508,SUV / Crossover,19,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,5 seats,47145,Rogue,15250,A,AWD,2017
5NMS3CAD8LH259164,SUV / Crossover,12,,,Gasoline,,185,,Hyundai,5 seats,10,Santa Fe,35217,A,AWD,2020
3VWEB7BU5LM073176,Sedan,4,,,Gasoline,,147,,Volkswagen,5 seats,0,Jetta,27199,A,FWD,2020
JN8AS58VX9W164446,SUV / Crossover,116,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Nissan,5 seats,123167,Rogue,5495,A,AWD,2009
5NMS3CAD9LH143276,SUV / Crossover,399,,,Gasoline,,185,,Hyundai,5 seats,11,Santa Fe,32830,A,AWD,2020
1G6RR1E41EU600981,Coupe,21,FALSE,FALSE,Gasoline,TRUE,181,FALSE,Cadillac,4 seats,53355,ELR,18950,A,FWD,2014
3FA6P0RU5JR206238,Sedan,21,TRUE,FALSE,Hybrid,FALSE,188,TRUE,Ford,5 seats,51492,Fusion Hybrid,16847,CVT,FWD,2018
KMHC05LC9LU209410,Hatchback,61,,,Hybrid,,139,,Hyundai,5 seats,14,Ioniq Hybrid,32920,A,FWD,2020
5N1AN0NW6AC500548,SUV / Crossover,169,FALSE,FALSE,Gasoline,TRUE,,FALSE,Nissan,,140552,Xterra,6495,A,4WD,2010
3GKALTEV5KL147765,SUV / Crossover,83,FALSE,FALSE,Gasoline,FALSE,252,FALSE,GMC,5 seats,32640,Terrain,18987,A,4WD,2019
KM8J3CAL4LU231952,SUV / Crossover,183,,,Gasoline,,181,,Hyundai,5 seats,8,Tucson,34865,A,AWD,2020
1FMCU9GX9FUA94241,SUV / Crossover,31,FALSE,TRUE,Gasoline,FALSE,240,FALSE,Ford,5 seats,40608,Escape,12495,A,AWD,2015
3VWDB7AJ8HM406397,Sedan,8,FALSE,FALSE,Gasoline,FALSE,150,FALSE,Volkswagen,5 seats,34358,Jetta,14987,A,FWD,2017
1VWBT7A33HC076157,Sedan,0,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Volkswagen,5 seats,3349,Passat,17987,A,FWD,2017
JTNBE46K973062589,Sedan,8,TRUE,FALSE,Gasoline,TRUE,158,FALSE,Toyota,5 seats,94948,Camry,6995,A,FWD,2007
3VWB17AJ8GM383390,Sedan,77,FALSE,FALSE,Gasoline,TRUE,170,FALSE,Volkswagen,5 seats,75277,Jetta,9997,M,FWD,2016
1C4PJMCS9HW545963,SUV / Crossover,5,FALSE,FALSE,Gasoline,FALSE,271,FALSE,Jeep,5 seats,19426,Cherokee,20995,A,4WD,2017
2GNALBEK8G1138988,SUV / Crossover,22,FALSE,TRUE,Gasoline,TRUE,182,FALSE,Chevrolet,5 seats,46608,Equinox,12495,A,FWD,2016
2FMPK4J95HBB94902,SUV / Crossover,34,FALSE,FALSE,Gasoline,FALSE,245,FALSE,Ford,5 seats,98737,Edge,16995,A,AWD,2017
KM8K5CA50LU531200,SUV / Crossover,203,,,Gasoline,,175,,Hyundai,5 seats,11,Kona,30605,A,AWD,2020
1C4RDJAG1HC850730,SUV / Crossover,22,FALSE,FALSE,Gasoline,TRUE,295,FALSE,Dodge,7 seats,28078,Durango,21450,A,AWD,2017
1FMCU9G61LUB91081,SUV / Crossover,15,,,Gasoline,,180,,Ford,5 seats,7,Escape,26279,A,AWD,2020
KMHC75LJ2LU060736,Hatchback,183,,,Electric,,,,Hyundai,,26,Ioniq Electric,34000,A,FWD,2020
WBS4Y9C57JAA92303,Coupe,35,FALSE,FALSE,Gasoline,TRUE,425,FALSE,BMW,4 seats,60143,M4,41950,A,RWD,2018
1C4HJXFG7LW142649,SUV / Crossover,20,FALSE,FALSE,Gasoline,FALSE,260,FALSE,Jeep,5 seats,8012,Wrangler Unlimited,53995,A,4WD,2020
1VWSA7A35LC021482,Sedan,46,,,Gasoline,,174,,Volkswagen,5 seats,0,Passat,27549,A,FWD,2020
3VV0B7AX6LM118474,SUV / Crossover,159,,,Gasoline,,184,,Volkswagen,7 seats,0,Tiguan,27460,A,AWD,2020
1C4SDJCT0HC945582,SUV / Crossover,43,FALSE,FALSE,Gasoline,TRUE,360,FALSE,Dodge,7 seats,38591,Durango,30689,A,AWD,2017
1C3CDZAB6CN173412,Sedan,50,TRUE,FALSE,Gasoline,TRUE,173,TRUE,Dodge,5 seats,134989,Avenger,3995,A,FWD,2012
KM8K5CA51LU532551,SUV / Crossover,187,,,Gasoline,,175,,Hyundai,5 seats,14,Kona,30605,A,AWD,2020
KM8J3CAL0LU225209,SUV / Crossover,103,,,Gasoline,,181,,Hyundai,5 seats,5,Tucson,34865,A,AWD,2020
4S4BRBGC3C3222007,Wagon,81,FALSE,FALSE,Gasoline,FALSE,170,FALSE,Subaru,5 seats,245116,Outback,4495,A,AWD,2012
19UUB2F69JA013345,Sedan,32,FALSE,FALSE,Gasoline,FALSE,290,FALSE,Acura,5 seats,19662,TLX,29950,A,AWD,2018
